canonical_chain_id,canonical_chain_name,latest_paper_ready_year,final_risk_score,any_support,risk_bearing_ge2,material_risk_ge3,direct_funded_eq4,final_forms,providers,purposes,evidence_quote
U_21e42c1c,U-Save Car & Truck Rental,2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S1823,U-Save Car and Truck Rental,2025,2,1,1,0,0,initial_fee_installment,franchisor | affiliate,fee,"we, our parent, or our affiliates, may offer you financing of the Initial Franchise Fee. || You must sign a Promissory Note and Security Agreement || We do not offer any other direct or indirect financing."
S1824,U-Swirl Frozen Yogurt,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_6766dcd9,"U-Swirl International, Inc",2016,0,0,0,0,0,no_financing_involvement,none,not_applicable,USI does not offer direct or indirect financing to franchisees  USI does not guarantee your lease or other obligations
U_c3452a70,"U-Swirl, CherryBerry, Yogurtini, Yogli-Mogli, Aspen Leaf Yogurt, Let'sYo! and Fuzzy Peach",2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,USI does not offer direct or indirect financing to franchisees. USI does not guarantee your lease or other obligations.
S1825,U.S. Lawns,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S6345,Uberrito,2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations."
U_352147ea,"UBGWWD, Inc",2016,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we, nor our affiliate currently offers, directly or indu'ectly, any financing arrangements to you || Neither do we guarantee your note, lease, or any other obligation for a single franchise"
S2496,UBreakIFix by Asurion,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing and we do not guarantee your note, lease or obligation."
S1827,UBuildIt,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation to any third party."
S1829,UFC Gym,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your note, lease, or other financial obligations."
U_01bcea53,"UHSI FRANCHISE, LLC",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,We do not provide direct or indirect financing and do not assist in providing financing for you. || We do not guarantee any notes or financial obligations you may incur in setting up and operating your franchise.
U_16a3b920,"UKW Franchising Co, LLC",2014,2,1,1,0,0,seller_fee_financing,franchisor,fee,"we have, in some instances, agreed to allow franchisees who purchase multiple Uni K Wax franchises to pay the initial franchise fee in installments at 0% interest || In some instances, we have agreed to allow franchisees to pay additional training fees in monthly installments at 0% interest || we do not guarantee any of your obligations"
U_e66b2839,"UKW Franchising Company, LLC",2013,2,1,1,0,0,seller_fee_financing,franchisor,fee,"we have, in some instances, agreed to allow franchisees who purchase multiple Uni K Wax franchises to pay the initial franchise fee in installments at 0% interest || We do not directly or indirectly offer any arrangements for financing the operation of your Center and we do not guarantee any of your obligations"
U_7033c745,Ultimate Fitness Group LLC,2016,4,1,1,1,1,direct_loan,franchisor,other,"We do offer direct or indirect financing || We do not guarantee your note, lease or obligations"
U_245f5d6b,"Ultimate Franchises, Inc",2013,0,0,0,0,0,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing || We do not guarantee Your note lease or obligation
U_37d3b882,Ultimate Longevity Center,2026,1,1,0,0,0,formal_third_party_financing_program,third_party,equipment | equipment | other,"We currently offer indirect financing for the Equipment Package through a designated third-party vendor, Brickhouse Capital. || Neither we nor any of our affiliates receive any consideration for placing financing with this designated third-party vendor. We do not guarantee your note, lease, or obligation. We do not offer direct financing for any amounts due under the Franchise Agreement..."
U_0cb4a5ab,Ultimate Ninjas,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer any direct or indirect financing. We do not guarantee your note, lease, or obligation."
U_98f6e528,Ultimate Sports Bar and Grill,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_cf7e5711,Ultimate Sustainability,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
S7164,Ultra Pool Care Squad,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S5192,Ululani's Hawaiian Shave Ice,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,We do not provide direct or indirect financing and do not assist in providing financing for you. || We do not guarantee any notes or financial obligations you may incur in setting up and operating your franchise.
S5746,Uncle Louie G,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee any note, lease or other obligation on your behalf."
S1840,Uncle Maddio's Pizza,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligations."
S8743,Undergraduate by Hilton,2026,4,1,1,1,1,initial_fee_installment | development_incentive_or_forgivable_loan | discretionary_mezzanine_loan_or_guarantee,franchisor,fee | construction_conversion | other,"We may, in our sole discretion, offer incentives for new hotels (“Incentives”). An Incentive is a financial contribution that we make to assist with the development or conversion of your Hotel. || We generally require payment of the Franchise Application Fee in a lump sum when you submit your Application but may occasionally allow payment of the Franchise Application Fee in installments over a limited time period before the start of construction work on the hotel. || However, in unique or rare circumstances we may choose to offer other types of financing such as, for example, a mezzanine loan or a guaranty of your note, lease, or other obligations."
U_0061eaa4,UNI K WAX,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee any of your notes, leases or obligations."
S1844,"Unishippers Global Logistics, LLC",2026,2,1,1,0,0,initial_fee_installment,franchisor,fee,"we offer financing of the Initial Franchise Fee for a new Franchise || we may sell, assign, or discount any promissory note or other obligation arising out of the franchise agreement to a 3rd party"
S5892,United Axle,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer any direct or indirect financing to you. || We do not guarantee your note, lease, or other obligation."
S1846,United Check Cashing,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
S1847,United Country Real Estate,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S7903,United Defense Tactical,2023,1,1,0,0,0,third_party_financing_arrangement_assistance,third_party,other,"Neither we, nor our affiliate currently offers, directly or indirectly, any financing arrangements to you. || We may assist franchisees in obtaining financing in the future or make other financing arrangements available to you by referring you to third parties and we do not guarantee that you will qualify or obtain financing from any third party."
U_64528688,United Franchise Group,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer either direct or indirect financing. || We do not guarantee your note, lease or other obligation."
U_5fab2c6e,"United Franchise Group, a Florida Limited Liability Company",2017,2,1,1,0,0,seller_fee_financing,franchisor,fee,"As we determine based on our sole judgment, we may finance a portion of the Expanded Franchise Fee only || We may, but have no plans to, assign or discount the Note to third parties || We do not guarantee any note, lease or other obligation of yours"
S5287,United Real Estate,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_719525e0,United Water Restoration,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer either direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S2603,United Water Restoration Group,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer either direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S1836,UNITS,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you. || We do not guarantee your notes, leases or other obligations."
U_2bc001f4,"Unmasked Franchising, Inc",2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf."
S8538,Unscripted by Hyatt,2026,4,1,1,1,1,discretionary_financial_assistance_instrument_unspecified,franchisor,construction_conversion,"in some cases we periodically may offer financial assistance to franchisees developing new Brand Hotels or converting existing hotels from other brands to the Hotel System. || The terms of any financial assistance, including amount, interest rate, and repayment terms, will vary widely and depend on our agreement with the franchisee and its particular circumstances. || Neither we nor our affiliates guarantee your note, lease or obligation."
S8185,Up Closets,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
S7374,Upgrade Labs,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we, nor our affiliates, or agents offer direct or indirect financing to franchisees, nor do we guarantee your obligations."
S1849,Uptown Cheapskate,2026,4,1,1,1,1,affiliate_direct_loan | lender_referral,affiliate | third_party,other,"If our affiliate BaseCamp decides to loan you money, the term, annual percentage rate, and monthly payment will depend on a number of factors that include, but are not limited to, your financial strength, your credit history, and the current prime rate (see Exhibit J). || BaseCamp requires a security interest in the assets plus a personal guarantee signed by the Franchisee and the franchisee’s spouse and/or domestic partner (or its owners if the Franchisee is an entity). || BaseCamp does not plan to sell your note to a third party but reserves the right to do so on any terms of assignment it chooses."
U_93d33cb7,Upward Unlimited,2014,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or obligation"
S1850,Urban Air Adventure Park,2026,3,1,1,1,0,preferred_lender_referral | lease_guarantee,third_party | franchisor | affiliate,other | lease_site,"We and our affiliates do not offer direct or indirect financing, but we may develop relationships with preferred lenders or financing sources, which we may, when established, make available to you. || If you purchase a CDP Park and if such landlord requires, we or our affiliate may guarantee the CDP Park’s lease for the required period of time."
U_a2e07d4e,"Urban Float Opportunities, LLC",2019,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not currently offer direct or indirect financing, however. || We do not guarantee any of your notes, leases or obligations."
U_045d0424,"Urban Pizza, Inc",2014,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We will not guarantee your note, lease, or other obligation"
S7185,Urban Wok,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation on your behalf."
U_b4136709,USA Franchise LLC,2014,1,1,0,0,0,third_party_financing_arrangement_assistance,third_party,other,"We do not offer direct or indirect company financing for your initial investment or for the operation of the franchised business || we may be able to offer assistance in obtaining financing through a third party lending institution including the Small Business Administration || We do not receive payment for assisting you in applying for such loan || We do not guarantee your note, lease or other obligations"
S1838,USA Insulation,2026,2,1,1,0,0,initial_fee_installment,franchisor,fee,"We may offer financing of up to the full amount of the Initial Franchise Fee as disclosed in Item 5 to prospects who meet our qualifications, including creditworthiness. || If you qualify and accept financing from us, you must sign the Promissory Note attached as Exhibit G to the Franchise Agreement. || The Promissory Note will provide for payment by electronic funds transfer via direct debit in scheduled monthly installments of up to 24 months. || We may sell, assign or discount the Promissory Note. If we do assign the Promissory Note, we will not remain primarily obligated under the Note."
S2483,USA Ninja Challenge,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
U_e5e91c31,USL Championship,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_4039e6f4,"USL PRO, LLC",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_f6ed64fa,"USL, Pro-2",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_c006617c,"USL, Super League",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_2e2e1a11,UXMA Franchising LLC,2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S2530,V's Barbershop,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not currently offer direct or indirect financing. || We do not currently guarantee your notes, leases, or other obligations."
U_45c9247b,Vacation Planners,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
S1858,Vagabond Inn,2015,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate, offers direct or indirect financing to you or guarantees any of your notes, leases or obligations || This approval by the SBA does not indicate any sort of guarantee and/or warranty, financial or otherwise from the SBA or us to any franchisee or prospective franchisee"
S6010,Valbridge Property Advisors,2024,2,1,1,0,0,initial_fee_deferral,franchisor,fee,"In limited circumstances we have permitted new franchisees to delay paying the initial franchise fee, the initial technology infrastructure fee, and have reduced the royalty. || We do not guarantee any lease or other obligation of our franchisees."
U_5d8a7287,Valcourt Building Services of Virginia,2025,4,1,1,1,1,initial_fee_installment | franchisor_equipment_lease,franchisor,fee | equipment,"We do not guarantee your notes, leases or other obligations, but we do offer financing of the Initial Franchise Fee. || We currently offer short-term equipment rentals at a flat rate of $50 per month. || We have no current practice or future intent of selling, assigning or discounting franchisee financing arrangements to any person."
S5853,Valenta,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease or other obligation."
S3075,Valentino's,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any affiliate currently offer, directly or indirectly, any financing arrangements to you. || Neither we nor our affiliates receive any direct or indirect payments or other consideration from any person for the placement of financing with the lender. || we have no agreements or arrangements with any lender to provide financing to you."
S7380,Valhallan,2024,1,1,0,0,0,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"We do not guarantee your notes, leases or other obligations. || We have a separate agreement with Guidant whereby we are paid $1,000 as a referral fee for each client we refer to Guidant that engages in their retirement rollover program."
S1859,Valpak,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Valpak does not offer direct or indirect financing. || Valpak does not guarantee your note, lease or obligation."
U_369466e4,Value Place WoodSpring Hotels Franchise Services LLC,2014,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither VPfSWHFS. nor its affiliates, offer direct or indirect financing || Neither VPFSWHFS. nor Its affiliates, guarantee your notes, lease or obligations"
S1861,Valvoline Instant Oil Change,2026,4,1,1,1,1,franchisor_equipment_lease | formal_third_party_financing_program | loan_guarantee | development_incentive_or_forgivable_loan,franchisor | third_party,equipment | inventory | construction_conversion | store_acquisition | lease_site,"VIOCF may offer to lease to you signs required to be displayed or used at your Center || VIOCF has a financing program with a third-party lender, Bank of America || VIOCF guarantees the franchisee’s Growth Loans to Bank of America, but not Bank of America’s loans to Borrowers who meet Bank of America’s standard credit underwriting requirements. || VIOCF advances some of the funds needed by a franchisee or area developer to open a Center. || VIOCF does not, nor does it intend to, sell, assign, or discount its interest under the promissory note to any third party."
U_9d7694a2,Vanguard Cleaning Systems,2026,2,1,1,0,0,initial_fee_installment,franchisor,fee,"we can choose to offer financing for the initial franchise fee in our discretion. || If Vanguard provides financing, we may require you to enter into a Secured Promissory Note similar to the one attached as Exhibit D. || The Promissory Note is a negotiable instrument and is fully assignable. || Vanguard has no practice or present intent to assign or discount the note to a third party, but could do so."
U_94750c63,VANGUARD CLEANING SYSTEMS AND VANGUARD,2026,2,1,1,0,0,seller_fee_financing | seller_asset_credit,franchisor,fee | equipment,"we offer financing of $7,000 of the Business Plan Fee || we may, but are not obligated to, offer you the option to finance that purchase from us under the form of Purchase Agreement and the related promissory note || we may offer, in our sole discretion, to finance a portion of the marketing fee || Except for the financing described above, we do not offer direct or indirect financing. We do not place financing with anyone, and do not receive any payment for the placement of financing."
U_5071056f,Vanguard Cleaning Systems Master,2023,2,1,1,0,0,seller_fee_financing,franchisor,fee,"we can choose to offer financing for the initial franchise fee in our discretion. || If we provide financing, you will make a negotiated down payment on signing the Master Franchise Agreement and we finance the balance. || Vanguard does not guaranty any of your notes, leases or other obligations."
U_df9709b2,Vanguard Cleaning Systems of Central Virginia,2025,2,1,1,0,0,seller_fee_financing,franchisor,fee,"we may offer, in our sole discretion, to finance a portion of the marketing fee. || payments of the amount financed will be made in equal monthly installments bearing 12% simple interest || Except for the financing described above, we do not offer direct or indirect financing. || We have no practice or present intent to assign or discount to a third party any debt you owe, but can do so."
U_58cfcec7,Vanguard Cleaning Systems of Maryland and Delaware,2025,2,1,1,0,0,seller_fee_financing,franchisor,fee,"we may offer, in our sole discretion, to finance a portion of the marketing fee. || payments of the amount financed will be made in equal monthly installments bearing 12% simple interest || We have no practice or present intent to assign or discount to a third party any debt you owe, but can do so."
U_4cce3c6b,Vanguard Cleaning Systems of Upstate New York,2025,2,1,1,0,0,seller_fee_financing,franchisor,fee,"the Region may offer, in our sole discretion, to finance a portion of the Marketing Fee. || payments of the amount financed will be made in equal monthly installments bearing 12% simple interest || Except for the financing described above, we do not offer direct or indirect financing."
U_90546fa7,"Vanguard Cleaning Systems, Inc",2026,2,1,1,0,0,initial_fee_installment,franchisor,fee,"we can choose to offer financing for the initial franchise fee in our discretion. || If Vanguard provides financing, we may require you to enter into a Secured Promissory Note similar to the one attached as Exhibit D. || The Promissory Note is a negotiable instrument and is fully assignable. || Vanguard has no practice or present intent to assign or discount the note to a third party, but could do so."
U_fdbc7458,"Vantage Franchising, Inc",2015,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing or guarantee your note, lease or other obligations"
U_faf5513a,"VAPOR ZONE FRANCHISING, LLC",2014,2,1,1,0,0,seller_fee_financing,franchisor,fee,"Except for the financing of no more than one-half of the initial franchise fee, as described in Item 5, we do not now, nor intend to offer, directly or indirectly, any arrangements for financing your initial investment or the operation of the Franchised Business || We do not guarantee your note lease or obligation"
S8158,Varsity Zone,2026,2,1,1,0,0,initial_fee_installment,franchisor,fee,"We may, in limited circumstances and at our option, but under no circumstances are we obligated to, finance a portion of your Initial Franchise Fee, up to sixty percent (60%) of the Initial Franchise Fee for the purchase of your second (2nd) Protected Territory and up to eighty percent (80%) of the Initial Franchise Fee for the purchase of your third (3rd), fourth (4th), and fifth (5th) Protected Territories, up to a maximum of $100,000 (the “Maximum Amount”). || The Secured Promissory Note obligates you to pay us the amount of your Initial Franchise Fee that we agree to finance, plus interest at the rate set forth below, plus any fees set forth in the Secured Promissory Note. || We may discount the Secured Promissory Note to a third party who may be immune under the law to any defenses to payment you may have against us. || Except as described above, we do not offer direct or indirect financing. We do not guarantee your note or any other obligation."
S8161,vaura,2026,1,1,0,0,0,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || Any financing obtained through Swoop is solely between the franchisee and the lender. || Under our agreement with Swoop, we may receive a fee between 0%-20% of any commission earned by Swoop if a franchisee obtains financing through a lender introduced by Swoop."
U_248257ad,Vaura Studio,2025,1,1,0,0,0,lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || We have one arrangement with a third-party financing lead source to assist franchisees who are seeking third-party lending sources."
U_8e821858,VaVia,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
U_70d4675f,VB Prime Inc,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your notes, leases, or any other obligations."
U_116a1c09,VCS Business,2026,4,1,1,1,1,accounts_receivable_working_capital_loan,franchisor,working_capital,"we may in our discretion, offer to finance prepayments to you on certain large VCS Accounts || for the purposes of financing your general expenses during that time period || It is not our current practice to sell these notes to third parties, although we are not restricted from doing so in the future."
S1864,Velofix,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours."
U_415515a2,Velox Valuations,2026,2,1,1,0,0,initial_fee_installment,franchisor,fee,"We offer to qualifying franchisees direct financing for a portion of the initial franchise fee || the remainder paid in 12 monthly payments of $645.50 each, which amount includes a 6% interest rate. You will sign a promissory note in the form attached as Exhibit G. || We currently do not, and we have no intent to, sell, assign or discount to a third party any part of the financing arrangement. || We do not guarantee your note, lease or obligations."
U_d71f7543,Vendlink,2014,4,1,1,1,1,direct_loan | initial_fee_deferral | seller_store_purchase_financing | loan_guarantee,franchisor | third_party,fee | store_acquisition | other,"we will advance you a certain amount (the 'Advance'), the exact amount to be negotiated between you and us, but approximately V2% of your anticipated quarterly revenue || Your Initial Franchise Fee will also be repaid by offset against these rebates || we may allow you to defer payment of a portion of the purchase price on terms and conditions negotiated between you and us or we may offer a conditional letter of credit to help the franchisee secure a loan from a third party || We have not in the past sold, assigned or discounted to a third party, in whole or in part, any note, contract or other instrument executed by a franchisee, nor do we intend to do so in the future."
S2303,Venture X,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation."
S1865,Verlo Mattress,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not currently offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_e07b48e4,"Veron, Inc",2017,3,1,1,1,0,lender_referral | initial_fee_installment | seller_store_purchase_financing | franchisor_lease_payment_guarantee | lender_referral | initial_fee_installment | seller_store_purchase_financing | lease_guarantee,franchisor | affiliate | third_party,fee | store_acquisition | lease_site | fee | store_acquisition | lease_site | other,"we do under some circumstances finance the $24,950 initial franchise fee, depending upon your ability to pay and our ability to provide financing at the time. || When you buy an operating store trom us or an affiliate, part of the purchase price may be financed. || We don't guarantee your note, equipment leases or other obligations, except those property leases if we are the lessee and we sublease the location to you. || We may suggest various financing lenders on request. We don't receive any payment directly or indirectly for these referrals. || We don't have any past or future intent to sell, assign or discount to a third party all or part of the promissory note and security agreement, however, we reserve the right to do so."
S6791,Veronica’s Insurance,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligation."
S7968,Vertica Fitness,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S4520,VetCor,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, your lease, or your obligations."
U_7ddb510d,"VFUSA, LLC",2016,1,1,0,0,0,passive_sba_directory_access,third_party,other,"We do not offer dmect or mdirect financing || We will not guarantee your note, lease or any other financial obligation || Franchisees of the Vom FagsVoml ASS® System are eligible for expedited and streamlined SBA loan processing through the SBA s Franchise Registry Program"
U_833da188,VI,2026,3,1,1,1,0,seller_store_purchase_financing | lease_guarantee | discretionary_financial_assistance_instrument_unspecified,franchisor | affiliate,store_acquisition | lease_site | other,"we or one of our affiliates may provide financing in connection with your purchase of a corporate-owned restaurant sold on an “as-is” basis, or in other limited, one-off circumstances. || we may in our sole discretion, provide a lease guarantee for an approved restaurant site. || We or our affiliates may, in our sole discretion, lease the site approved by us for your Village Inn restaurant and sublease the site to you. || We do not intend to sell, assign or discount to a third party any financing arrangement."
U_8a854951,Vibe House Pilates,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we, nor our affiliates or agents offer direct or indirect financing to franchisees, nor do we guarantee your obligations."
S8196,Vicious Biscuit,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or has any practice or intent to sell, assign or discount to a third party all or part of any financing arrangement of yours."
S1866,Victory Lane Quick Oil Change,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_ca012b67,Vignette Collection,2026,4,1,1,1,1,direct_loan | loan_guarantee,franchisor | affiliate,other,"Holiday, SCH or its affiliate, General Innkeeping Acceptance Corporation (“GIAC”), may furnish loans or guaranties to licensees. || Holiday, SCH and GIAC consider making loans or guaranties under terms and conditions that would be negotiated on a case-by-case basis with the prospective licensee"
S1868,Villa Pizza,2026,3,1,1,1,0,sba_access_facilitation | lease_guarantee,third_party | affiliate,other | lease_site,We do not offer direct or indirect financing to you || our affiliate may provide a limited guaranty of your lease with a third party
U_a8e86310,"Villa Pizza, Villa Fresh Italian Kitchen, Villa ItalianKitchen, Tony + Benny's",2026,3,1,1,1,0,sba_access_facilitation | lease_guarantee,third_party | affiliate,other | lease_site,We do not offer direct or indirect financing to you || our affiliate may provide a limited guaranty of your lease with a third party
S6888,Village East Gifted,2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation."
S1869,Village Inn,2026,3,1,1,1,0,seller_store_purchase_financing | lease_guarantee | discretionary_financial_assistance_instrument_unspecified,franchisor | affiliate,store_acquisition | lease_site | other,"we or one of our affiliates may provide financing in connection with your purchase of a corporate-owned restaurant sold on an “as-is” basis, or in other limited, one-off circumstances. || we may in our sole discretion, provide a lease guarantee for an approved restaurant site. || We or our affiliates may, in our sole discretion, lease the site approved by us for your Village Inn restaurant and sublease the site to you. || We do not intend to sell, assign or discount to a third party any financing arrangement."
S4781,Village Juice & Kitchen,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"At this time, we do not offer direct or indirect financing. || We do not guarantee any note, lease, or obligation."
S5727,Vintage Market Days,2018,2,1,1,0,0,seller_fee_financing | seller_inventory_or_equipment_credit,franchisor,fee | equipment,"We may finance a portion of the Initial Franchise Fee || We also may fiiiahce a portion of the Sales and Mar1<eting Fee || We may finance up to 75% of the purchase price for cerfain equipmeht,you buy ffOrh us for 12 to 36 months. || The Promissory Note permits us to assign it, but it is not our practice or current intention to sell, assign, or discount all or any part of any Promissory Note to a third patty. || Neither we nor any affiliate receives any consideration for placing financing with any third-party lender."
U_5f172bda,VIO FRANCHISE GROUP LLC,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S3671,VIO Med Spa,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
U_a7fb25c5,VIO Med Spa,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or other obligation on your behalf."
U_010dedef,VIO Med Spa - Area Representation,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee any note, lease, or other obligation on your behalf."
U_b5264bf2,VIO Med Spa - Standard Offering,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
S2420,Vision Source,2026,4,1,1,1,1,formal_third_party_financing_program | development_incentive_or_forgivable_loan | franchisor_discretionary_loan_guarantee | formal_third_party_financing_program | franchisor_discretionary_loan_guarantee | development_incentive_or_key_money | formal_third_party_financing_program | loan_guarantee | development_incentive_or_key_money | third_party_financing_program | franchisor_discretionary_loan_guarantee | development_incentive_or_forgivable_loan,franchisor | third_party | third_party | franchisor,construction_conversion | store_acquisition | store_acquisition | construction_conversion | store_acquisition | construction_conversion | other,We do not offer direct financing for any fees or operating expenses associated with a Vision Source Office. || we may refer you to our banking partners. || Vision Source may provide either (1) down payment assistance or (2) credits against Royalty in the amount of your interest payments when you meet certain performance and engagement metrics || Vision Source may post additional security for loans made in connection with these programs. || Samples of the forms of financing agreements available to Vision Source Franchisees are attached as Exhibits K-1 and K-2.
S1870,Visiting Angels,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation."
