canonical_chain_id,canonical_chain_name,year,final_risk_score,final_score_status,paper_ready,n_documents,n_unique_item10_versions,sources,final_forms,providers,purposes,evidence_quote,full_item10_text_available
S2085,Restore Hyper Wellness,2026,0,CONSENSUS,1,3,1,NASAA | NASAA_NON_SBA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligations.",0
S8529,Restpoint Inn,2025,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"Franchisor has no obligation to offer direct or indirect financing. || Franchisor does not guarantee your note, lease or obligation.",0
U_47e9136f,"RETAIN, LLC",2016,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,Neither RETAIN nor its affiliate offer any financing. || We do not guarantee any lease or other financial obligation.,1
U_b3f8fe31,Retirement Income Source,2024,2,CONSENSUS,1,1,1,MN,seller_fee_financing,franchisor,fee,"We will agree to finance 100% your initial franchise fee for up to 36 months from the Effective Date of the Franchise Agreement. || We will not sell, assign, or discount to a third party any of the financing we provide to you.",1
U_b3f8fe31,Retirement Income Source,2025,2,CONSENSUS,1,1,1,NASAA_NON_SBA,initial_fee_installment,franchisor,fee,"Except as provided below, we do not offer direct or indirect financing. We do not guarantee your note, lease or obligations. || We will agree to finance 100% your initial franchise fee for up to 36 months from the Effective Date of the Franchise Agreement. || We will not sell, assign, or discount to a third party any of the financing we provide to you.",0
S6141,Retirement Income Store,2022,2,CONSENSUS,1,2,1,NASAA | NASAA_NON_SBA,seller_fee_financing,franchisor,fee,"Except as provided below, we do not offer direct or indirect financing. We do not guarantee your note, lease or obligations. || We will agree to finance 100% your initial franchise fee for up to 36 months from the Effective Date of the Franchise Agreement.",0
S6141,Retirement Income Store,2023,2,CONSENSUS,1,3,2,NASAA_NON_SBA,initial_fee_installment,franchisor,fee,"We will agree to finance 100% your initial franchise fee for up to 36 months from the Effective Date of the Franchise Agreement. || Except as provided below, we do not offer direct or indirect financing. We do not guarantee your note, lease or obligations.",0
S6141,Retirement Income Store,2024,2,CONSENSUS,1,3,1,NASAA_NON_SBA,seller_fee_financing,franchisor,fee,"We will agree to finance 100% your initial franchise fee for up to 36 months from the Effective Date of the Franchise Agreement. || We will not sell, assign, or discount to a third party any of the financing we provide to you.",1
S6141,Retirement Income Store,2025,2,CONSENSUS,1,1,1,NASAA_NON_SBA,initial_fee_installment,franchisor,fee,"Except as provided below, we do not offer direct or indirect financing. We do not guarantee your note, lease or obligations. || We will agree to finance 100% your initial franchise fee for up to 36 months from the Effective Date of the Franchise Agreement. || We will not sell, assign, or discount to a third party any of the financing we provide to you.",0
S1427,Retrofitness,2016,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or any other obligation || We do not have any agents or affiliates who offer financing directly or indirectly to you",1
S1427,Retrofitness,2017,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or any other obligation. || We do not have any agents or affiliates who offer financing directly or indirectly to you.",1
S1427,Retrofitness,2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing; We do not guarantee your note, lease or any other obligation. || We do not have any agents or affiliates who offer financing directly or indirectly to you.",1
S1427,Retrofitness,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation.",1
S1427,Retrofitness,2023,0,CONSENSUS,1,3,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation.",1
S1427,Retrofitness,2024,0,CONSENSUS,1,4,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation.",1
S1427,Retrofitness,2025,0,CONSENSUS,1,4,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation.",1
S1427,Retrofitness,2026,0,CONSENSUS,1,2,1,NASAA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or any other obligation.",1
U_1a822f50,"ReUp Galaxy Holdings, LLC",2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation.",0
U_1a822f50,"ReUp Galaxy Holdings, LLC",2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation.",0
U_1a822f50,"ReUp Galaxy Holdings, LLC",2024,2,CONSENSUS,1,2,1,NASAA_NON_SBA,seller_fee_financing | lender_referral_compensation,franchisor | affiliate | third_party,fee | other,"We will provide a promissory note (a “Note”) for the amount financed and any financing charges that you, or, if you are a Corporate Entity, each of your members, shareholders and partners and each of these parties’ spouses must sign the Note if we agree to offer you direct financing on your Initial Franchise Fee. || We may in the future also provide indirect financing through third parties and receive referral fees from these third party providers. || We do not guarantee your note, lease or obligation. || We have no plans to sell or assign any Note from you or any other franchisee to a third party; however, we have the right to do so in the future. Upon any sales or assignment, we will not remain primarily obligated to provide the financial goods or services.",0
U_0cb828a1,REV'D Franchising LLC,2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",0
U_66a41c66,REVISED FS8,2022,1,CONSENSUS,1,2,2,NASAA_NON_SBA,lender_referral_compensation | sba_access_facilitation | third_party_financing_arrangement_assistance | passive_sba_directory_access,third_party,other,"Through an agreement with Swoop, we are eligible to earn a fee equal to 20% of any commission generated by a funding transaction that is originated by Swoop. || We do not provide the financing, nor do we set any terms of the financing that is sourced through Swoop. || the franchisor has applied to be listed on the Franchise Registry, which would mean you may receive expedited loan processing through the SBA.",0
U_66a41c66,REVISED FS8,2024,1,CONSENSUS,1,3,3,NASAA_NON_SBA,lender_referral_compensation | third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || We have one arrangement with a third-party financing lead source to assist franchisees who are seeking third-party lending sources. || We do not provide the financing, nor do we know whether any franchisee will access financing, nor the terms of the financing that is sourced through Swoop.",1
U_66a41c66,REVISED FS8,2025,1,CONSENSUS,1,1,1,NASAA_NON_SBA,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We have one arrangement with a third-party financing lead source to assist franchisees who are seeking third-party lending sources. || Through an agreement with Swoop, we are eligible to earn a fee equal to 20% of any commission generated from Swoop assisting a franchisee in finding financing with a third party.",0
U_66a41c66,REVISED FS8,2026,1,CONSENSUS,1,1,1,NASAA_NON_SBA,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We maintain a relationship with Swoop Funding (“Swoop”), a business insights and capital access platform used by business owners and franchise operators. || Under our agreement with Swoop, we may receive a fee between 0%-20% of any commission earned by Swoop if a franchisee obtains financing through a lender introduced by Swoop.",0
U_1bb173ab,REVISED Vaura U.S,2024,1,CONSENSUS,1,2,2,NASAA_NON_SBA,lender_referral_compensation | third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || Through an agreement with Swoop, we are eligible to earn a fee equal to 20% of any commission generated by a funding transaction that is originated by Swoop. || We do not provide the financing, nor do we set any terms of the financing that is sourced through Swoop.",1
U_1bb173ab,REVISED Vaura U.S,2025,1,CONSENSUS,1,1,1,NASAA_NON_SBA,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || We have one arrangement with a third-party financing lead source to assist franchisees who are seeking third-party lending sources. || Through an agreement with Swoop, we are eligible to earn a fee equal to 20% of any commission generated from Swoop assisting a franchisee in finding financing with a third party.",0
U_1bb173ab,REVISED Vaura U.S,2026,1,CONSENSUS,1,1,1,NASAA_NON_SBA,third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"Neither we nor any of our agents or affiliates offer any direct or indirect financing to you or guarantee any note, lease, or obligation for you. || Any financing obtained through Swoop is solely between the franchisee and the lender. || Under our agreement with Swoop, we may receive a fee between 0%-20% of any commission earned by Swoop if a franchisee obtains financing through a lender introduced by Swoop.",0
S5176,Rhea Lana's,2014,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We dewill not guarantee your note, lease or any other obligation",1
S5176,Rhea Lana's,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S5176,Rhea Lana's,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S5176,Rhea Lana's,2024,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S5176,Rhea Lana's,2025,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
U_90f5b6ab,Rich Franchising Company LLC,2018,0,CONSENSUS,1,3,3,CA,no_financing_involvement,none,not_applicable,"We do not offer direct financing. || We do not guarantee any note, lease or other of your obligations.",1
S8191,Richard's Painting,2024,2,CONSENSUS,1,2,1,NASAA_NON_SBA,initial_fee_installment | lender_referral_compensation,franchisor | affiliate | third_party,fee | other,"We may offer direct financing of the Initial Franchise Fee || At this time, we and our affiliate are the only potential lenders under the direct financing agreement. || We may in the future also provide indirect financing through third parties and receive referral fees from these third party providers. || We do not guarantee your note, lease or obligation.",0
S8191,Richard's Painting,2025,2,CONSENSUS,1,2,1,NASAA_NON_SBA,seller_fee_financing | lender_referral_compensation,franchisor | affiliate | third_party,fee | other,"We may offer direct financing of the Initial Franchise Fee, but neither we nor our affiliates are obligated to provide any funding to you. || At this time, we and our affiliate are the only potential lenders under the direct financing agreement. || If you request indirect financing, we may receive a referral fee from the third party financing provider. || We do not guarantee your note, lease or obligation. || We have the right to assign your Note to a third party.",0
S8191,Richard's Painting,2026,2,CONSENSUS,1,1,1,WI,seller_fee_financing | lender_referral_compensation,franchisor | affiliate | third_party,fee | other,"We may offer direct financing of the Initial Franchise Fee, but neither we nor our affiliates are obligated to provide any funding to you. || At this time, we and our affiliate are the only potential lenders under the direct financing agreement. || We may in the future also provide indirect financing through third parties and receive referral fees from these third party providers. || We do not guarantee your note, lease or obligation. || We have the right to assign your Note to a third party. || Upon any sales or assignment, we will not remain primarily obligated to provide the financial goods or services.",0
S1431,Right at Home,2016,0,CONSENSUS,1,2,2,CA | MN,no_financing_involvement,none,not_applicable,"We will not receive payment or other consideration from any person or persons for placing your financing with a lender. || We will not guarantee your indebtedness, lease or other obligations.",1
S1431,Right at Home,2018,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation. || We will not receive payment or other consideration from any person or persons for placing your financing with a lender.",1
S1431,Right at Home,2019,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation. || We will not receive payment or other consideration from any person or persons for placing your financing with a lender.",1
S1431,Right at Home,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation. || We will not receive payment or other consideration from any person or persons for placing your financing with a lender.",1
S1431,Right at Home,2023,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation. || We will not receive payment or other consideration from any person or persons for placing your financing with a lender.",1
S1431,Right at Home,2024,0,CONSENSUS,1,3,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation. || We will not receive payment or other consideration from any person or persons for placing your financing with a lender.",1
S1431,Right at Home,2025,0,CONSENSUS,1,3,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or other obligation.",1
S1431,Right at Home,2026,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or other obligation.",1
S7742,Right Left Agency,2022,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your loan, lease, or obligations.",0
S7742,Right Left Agency,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your loan, lease, or obligations.",0
S4267,Riko's Pizza,2022,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S4267,Riko's Pizza,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S4267,Riko's Pizza,2024,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S4267,Riko's Pizza,2025,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1432,RimTyme,2022,0,CONSENSUS,1,2,2,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or other obligations.",1
S1432,RimTyme,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee your note, lease or other obligations.",1
S1432,RimTyme,2025,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee your note, lease or other obligations.",1
U_a5609c68,Ringmaster Society LLC,2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of purs offers direct or indirect finahcihg. || We do nojt guarantee your note, lease, or obligatidh. || We may offer financing or assist franchisees in obtaining financing in the future.",1
U_2815b6ef,"Rise Franchising, LLC",2016,1,CONSENSUS,1,2,2,CA,passive_sba_directory_access | sba_access_facilitation,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or other obligation. || Franchisees of the Rise System are eligible for expedited and streamlined SBA loan processing through the SBA’s Franchise Registry Program, www.franchiseregistry.com.",1
U_2815b6ef,"Rise Franchising, LLC",2017,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation.",1
U_2815b6ef,"Rise Franchising, LLC",2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation.",1
U_2815b6ef,"Rise Franchising, LLC",2023,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation.",1
U_2815b6ef,"Rise Franchising, LLC",2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligation.",1
S8389,RiseUp Fitness,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee any note, lease, or obligation.",1
S1435,Rita's Ice-Custard-Happiness,2022,1,CONSENSUS,1,2,1,NASAA_NON_SBA,passive_sba_directory_access,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We participate in the SBA’s Franchise Registry Program described at www.franchiseregistry.com. Under the SBA’s Franchise Registry Program, we may modify the Franchise Agreement and Development Agreement, if necessary, to comply with SBA requirements for you to participate in certain SBA loan programs.",1
S1435,Rita's Ice-Custard-Happiness,2023,1,CONSENSUS,1,1,1,NASAA_NON_SBA,passive_sba_directory_access,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We participate in the SBA’s Franchise Registry Program described at www.franchiseregistry.com. Under the SBA’s Franchise Registry Program, we may modify the Franchise Agreement and Development Agreement, if necessary, to comply with SBA requirements for you to participate in certain SBA loan programs.",1
S1435,Rita's Ice-Custard-Happiness,2024,1,CONSENSUS,1,6,1,MN | NASAA_NON_SBA,passive_sba_directory_access,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We participate in the SBA’s Franchise Registry Program described at www.franchiseregistry.com. Under the SBA’s Franchise Registry Program, we may modify the Franchise Agreement and Development Agreement, if necessary, to comply with SBA requirements for you to participate in certain SBA loan programs.",1
S1435,Rita's Ice-Custard-Happiness,2025,1,CONSENSUS,1,3,1,MN | NASAA_NON_SBA,passive_sba_directory_access,third_party,other,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation. || We participate in the SBA’s Franchise Registry Program described at www.franchiseregistry.com. Under the SBA’s Franchise Registry Program, we may modify the Franchise Agreement and Development Agreement, if necessary, to comply with SBA requirements for you to participate in certain SBA loan programs.",1
S1435,Rita's Ice-Custard-Happiness,2026,0,CONSENSUS,1,2,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation. || We do not receive direct or indirect payments for placing financing.",1
S5661,Ritual Hot Yoga,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing for any amount due under the Franchise Agreement or Development Agreement. We do not guarantee your note, lease or any other obligation.",0
S5661,Ritual Hot Yoga,2024,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing for any amount due under the Franchise Agreement or Development Agreement. We do not guarantee your note, lease or any other obligation.",0
S5661,Ritual Hot Yoga,2025,0,CONSENSUS,1,3,1,NASAA | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing for any amount due under the Franchise Agreement or Development Agreement. We do not guarantee your note, lease or any other obligation.",0
U_822211c2,Rivali Paint Protection,2025,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate of ours offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or has any practice or intent to sell, assign or discount to a third party all or any part of any financing arrangement of yours.",1
S7413,River Pools,2022,2,CONSENSUS,1,3,3,NASAA,initial_fee_installment | seller_inventory_or_equipment_credit,franchisor,fee | inventory,"We may offer you financing of your initial franchise fee or your inventory by signing a promissory note with us. || we may finance up to $27,000 of the initial franchise fee or up to 50% of your inventory purchases from us. || It is not our current practice or intent to sell, assign, or discount to a third party all or part of any financing arrangement.",0
U_b25bbc7a,"River Street Candy Kitchen, LLC",2016,0,CONSENSUS,1,3,1,CA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer direct or indirect financing arrangements for any purpose in establishing or operating your Franchise. || We and our affiliates do not guarantee your promissory note, lease, or any other obligation you may make to others.",1
R_RLHF_SIGNATURE,RLHF Signature,2018,4,CONSENSUS,1,2,2,CA,direct_loan,franchisor,equipment,"At our sole discretion and upon approval of your credit, we may finance a portion of certain initial or replacement personal property improvements at your Signature Hotel, as required by your Property Improvement Plan and as such improvements comply with the System Standards || All funds disbursed by us will be provided directly to the vendor if such Improvements are managed through the Red Lion affiliate purchasing department. || It is not our practice or intent to sell, assign or discount to a third party all or part of the Loan Documents, nor do we receive any consideration for placing the Loan Documents with a lender.",1
U_d5009305,"RLLS, Inc",2014,2,CONSENSUS,1,1,1,CA,promissory_note,affiliate,fee,"In addition our affiliate, Recurve, may offer a finance option. Recurve may, at its discretion, use a third party to underwrite or administer its financing option. || The financing typically covers the Initial Franchise Fee of $52,500 through a cognovit promissory note (the ""Note"") an example of which is attached hereto as Exhibit C. || Recurve does not intend to sell, assign, or discount to a third party all or part the Note. We do not receive any consideration for placing the financing with Recurve || Except as provided above, we do not (1) offer direct or indirect financing, (2) guarantee your obligation or note, (3) have a practice or intent to sell or assign any financing arrangement",1
U_fdc05807,"RMR Franchising Services, Inc",2017,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, and we do not guarantee your notes, leases, or other obligations.",1
S2048,RNR Rock 'N Roll Sushi,2024,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S2048,RNR Rock 'N Roll Sushi,2025,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S2048,RNR Rock 'N Roll Sushi,2026,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",0
S1423,RNR Tire Express,2021,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",0
S1423,RNR Tire Express,2022,0,CONSENSUS,1,5,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",0
S1423,RNR Tire Express,2023,0,CONSENSUS,1,3,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",0
S1423,RNR Tire Express,2024,0,CONSENSUS,1,4,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",0
S1423,RNR Tire Express,2025,0,CONSENSUS,1,5,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",0
S1423,RNR Tire Express,2026,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation.",0
U_1fb603a2,"Roadway Ads Franchise Systems, LLC",2015,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to franchisees for any items. || We do not guarantee your loans, leases, or other obligations.",1
S8744,Roamin Restrooms,2025,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations.",1
S1438,Robeks,2021,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1438,Robeks,2022,0,CONSENSUS,1,2,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1438,Robeks,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1438,Robeks,2024,0,CONSENSUS,1,3,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S1438,Robeks,2025,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S2762,Robin Autopilot,2018,,UNRESOLVED_SCORE_CONFLICT,0,2,2,CA,no_financing_involvement | seller_inventory_or_equipment_credit,affiliate | none,equipment | inventory | not_applicable,"You may purchase your initial inventory of Robots and Robot Doors outright, or if you qualify, you may elect to purchase the Robots and the Robot Doors over time, in which case you will sign the then-current Equipment Supply Sale and Security Agreement (Equipment Agreement,) || If you meet our Coralview Affiliate’s credit standards, it will finance some or all of the Robot Purchase Price (the Principal) and the shipping and handling costs (the “Finance Charges”) for your initial purchase of Robots and Robot Doors. || The Equipment Agreement is also a security agreement that serves as a pledge of the equipment financed.",1
U_e94bf86b,ROBOTHINK FRANCHISING CORP,2022,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
U_e94bf86b,ROBOTHINK FRANCHISING CORP,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
U_e94bf86b,ROBOTHINK FRANCHISING CORP,2024,0,CONSENSUS,1,3,2,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
U_e94bf86b,ROBOTHINK FRANCHISING CORP,2025,0,CONSENSUS,1,3,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
S8147,RobotLAB,2023,4,CONSENSUS,1,2,2,NASAA,affiliate_direct_loan | affiliate_equipment_lease,affiliate,equipment,"If you choose to finance through our affiliate, you will fill out a financing application for each order || Franchisor’s affiliate (the financial service provider), has the right to require one or more of the following || Franchisor does not currently and does not intend to sell, assign, or discount any part of the financing arrangement to a third party.",0
S8147,RobotLAB,2024,4,CONSENSUS,1,4,4,MN | NASAA,affiliate_equipment_lease,affiliate,equipment,"If you choose to finance through our affiliate, you will fill out a financing application for the order, and the application may or may not be approved based on your credit limits, payment history, and other criteria. || Franchisor’s affiliate (the financial service provider), has the right to require ... (iii) the equipment's booked residual, and (iv) taxes; and (b) require you to return the Equipment as provided in Sections 5 and 8 of the sample contract attached to this Disclosure Document. || Franchisor does not currently and does not intend to sell, assign, or discount any part of the financing arrangement to a third party.",1
S8147,RobotLAB,2025,,UNRESOLVED_SCORE_CONFLICT,0,4,2,MN | NASAA | NASAA_NON_SBA,no_financing_involvement | sba_access_facilitation | affiliate_direct_loan | affiliate_equipment_lease,none | third_party | affiliate,equipment | other | not_applicable,"We do not provide financing for any initial fees or equipment listed in Item 5. We do not guarantee your note, lease, or any other obligation. || We are an SBA-approved franchise, and we may introduce you to our SBA broker who might be able to help you obtain an SBA loan. || Our affiliate, RL Financial Services, or other financing partners we work with, may be able to finance your customers",1
U_b972120c,RockBox (Unit Offering),2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or other obligation.",1
U_b972120c,RockBox (Unit Offering),2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease, or other obligation.",1
U_05d18bec,RockBox Fitness,2022,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or other obligation.",1
U_05d18bec,RockBox Fitness,2023,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or other obligation.",1
